id,latitude,longitude
172,-7.28580917,112.79674629
173,-7.28580629,112.79676419
174,-7.28580341,112.79678209
175,-7.28580054,112.79679999
176,-7.28579766,112.79681789
177,-7.28579478,112.79683579
178,-7.28579191,112.79685369
179,-7.28578903,112.79687159
180,-7.28578615,112.79688949
181,-7.28578328,112.79690739
182,-7.28578040,112.79692529
183,-7.28577752,112.79694319
184,-7.28577465,112.79696108
185,-7.28577177,112.79697898
186,-7.28576917,112.79699692
187,-7.28576701,112.79701492
188,-7.28576485,112.79703293
189,-7.28576269,112.79705093
190,-7.28576053,112.79706893
191,-7.28575837,112.79708693
192,-7.28575621,112.79710493
193,-7.28575405,112.79712293
194,-7.28575189,112.79714094
195,-7.28574973,112.79715894
196,-7.28574757,112.79717694
197,-7.28574541,112.79719494
198,-7.28574325,112.79721294
199,-7.28574109,112.79723094
200,-7.28573864,112.79724890
201,-7.28573589,112.79726683
202,-7.28573315,112.79728475
203,-7.28573041,112.79730267
204,-7.28572767,112.79732059
205,-7.28572492,112.79733851
206,-7.28572218,112.79735643
207,-7.28571944,112.79737435
208,-7.28571669,112.79739227
209,-7.28571395,112.79741019
210,-7.28571121,112.79742811
211,-7.28570846,112.79744603
212,-7.28570572,112.79746395
213,-7.28570298,112.79748187
214,-7.28570024,112.79749980
215,-7.28569749,112.79751772
216,-7.28569475,112.79753564
217,-7.28569201,112.79755356
218,-7.28568926,112.79757148
219,-7.28568652,112.79758940
220,-7.28568378,112.79760732
221,-7.28568103,112.79762524
222,-7.28567829,112.79764316
223,-7.28567555,112.79766108
224,-7.28567281,112.79767900
225,-7.28567006,112.79769692
226,-7.28566732,112.79771484
227,-7.28566458,112.79773276
228,-7.28566183,112.79775069
229,-7.28565909,112.79776861
230,-7.28565635,112.79778653
231,-7.28565360,112.79780445
232,-7.28565086,112.79782237
233,-7.28564812,112.79784029
234,-7.28564538,112.79785821
235,-7.28564263,112.79787613
236,-7.28563989,112.79789405
237,-7.28563715,112.79791197
238,-7.28563440,112.79792989
239,-7.28563166,112.79794781
240,-7.28562892,112.79796573
241,-7.28562618,112.79798365
242,-7.28562343,112.79800158
243,-7.28562069,112.79801950
244,-7.28561795,112.79803742
245,-7.28561520,112.79805534
246,-7.28561246,112.79807326
247,-7.28560972,112.79809118
248,-7.28560697,112.79810910
249,-7.28560423,112.79812702
250,-7.28560149,112.79814494
251,-7.28559875,112.79816286
252,-7.28559600,112.79818078
253,-7.28559326,112.79819870
254,-7.28559052,112.79821662
255,-7.28558737,112.79823448
256,-7.28558413,112.79825231
257,-7.28558088,112.79827015
258,-7.28557764,112.79828798
259,-7.28557440,112.79830582
260,-7.28557115,112.79832365
261,-7.28556794,112.79834150
262,-7.28556473,112.79835934
263,-7.28556153,112.79837718
264,-7.28555833,112.79839502
265,-7.28555513,112.79841287
266,-7.28555192,112.79843071
267,-7.28554872,112.79844855
268,-7.28554552,112.79846640
269,-7.28554232,112.79848424
270,-7.28553911,112.79850208
271,-7.28553591,112.79851993
272,-7.28553271,112.79853777
273,-7.28552951,112.79855561
274,-7.28552630,112.79857345
275,-7.28552310,112.79859130
276,-7.28551990,112.79860914
277,-7.28551670,112.79862698
278,-7.28551349,112.79864483
279,-7.28551029,112.79866267
280,-7.28550709,112.79868051
281,-7.28550388,112.79869836
282,-7.28550068,112.79871620
283,-7.28549733,112.79873401
284,-7.28549394,112.79875182
285,-7.28549055,112.79876963
286,-7.28548715,112.79878744
287,-7.28548376,112.79880524
288,-7.28548037,112.79882305
289,-7.28547698,112.79884086
290,-7.28547359,112.79885867
291,-7.28547020,112.79887647
292,-7.28546680,112.79889428
293,-7.28546341,112.79891209
294,-7.28546002,112.79892990
295,-7.28545726,112.79894781
296,-7.28545450,112.79896573
297,-7.28545175,112.79898365
298,-7.28544899,112.79900157
299,-7.28544623,112.79901949
300,-7.28544348,112.79903741
301,-7.28544072,112.79905533
302,-7.28543719,112.79907310
303,-7.28543339,112.79909082
304,-7.28542960,112.79910855
305,-7.28542580,112.79912627
306,-7.28542200,112.79914400
307,-7.28541820,112.79916172
308,-7.28541440,112.79917944
309,-7.28541061,112.79919717
310,-7.28541000,112.79921524
311,-7.28540763,112.79923237
312,-7.28539486,112.79924514
313,-7.28538209,112.79925791
314,-7.28536548,112.79926226
315,-7.28534929,112.79927000
316,-7.28533131,112.79927000
317,-7.28531332,112.79927000
318,-7.28529533,112.79927000
319,-7.28527735,112.79927000
320,-7.28525936,112.79927000
321,-7.28524137,112.79927000
322,-7.28522339,112.79927000
323,-7.28520540,112.79927000
324,-7.28518741,112.79927000
325,-7.28516943,112.79927000
326,-7.28515144,112.79927000
327,-7.28513346,112.79927000
328,-7.28511548,112.79927030
329,-7.28509753,112.79927150
330,-7.28507958,112.79927269
331,-7.28506164,112.79927389
332,-7.28504369,112.79927509
333,-7.28502574,112.79927628
334,-7.28500780,112.79927748
335,-7.28498985,112.79927868
336,-7.28497190,112.79927987
337,-7.28495395,112.79927900
338,-7.28493600,112.79927787
339,-7.28491805,112.79927675
340,-7.28490009,112.79927563
341,-7.28488214,112.79927451
342,-7.28486419,112.79927339
343,-7.28484624,112.79927226
344,-7.28482829,112.79927114
345,-7.28481033,112.79927002
346,-7.28479235,112.79927000
347,-7.28477436,112.79927000
348,-7.28475638,112.79927000
349,-7.28473839,112.79927000
350,-7.28472040,112.79927000
351,-7.28470242,112.79927000
352,-7.28468444,112.79927031
353,-7.28466648,112.79927131
354,-7.28464852,112.79927230
355,-7.28463056,112.79927330
356,-7.28461260,112.79927430
357,-7.28459464,112.79927530
358,-7.28457668,112.79927630
359,-7.28455872,112.79927729
360,-7.28454076,112.79927829
361,-7.28452281,112.79927929
362,-7.28450484,112.79928000
363,-7.28448685,112.79928000
364,-7.28446887,112.79928000
365,-7.28445088,112.79928000
366,-7.28443289,112.79928000
367,-7.28441491,112.79928000
368,-7.28439692,112.79928000
369,-7.28437893,112.79928000
370,-7.28436095,112.79928000
371,-7.28434296,112.79928000
372,-7.28432497,112.79928000
373,-7.28430699,112.79928000
374,-7.28428900,112.79928000
375,-7.28427101,112.79928000
376,-7.28425303,112.79928000
377,-7.28423504,112.79928000
378,-7.28421706,112.79928000
379,-7.28419907,112.79928000
380,-7.28418108,112.79928000
381,-7.28416310,112.79928000
382,-7.28414511,112.79928000
383,-7.28412712,112.79928000
384,-7.28410914,112.79928041
385,-7.28409117,112.79928108
386,-7.28407320,112.79928176
387,-7.28405522,112.79928243
388,-7.28403725,112.79928310
389,-7.28401927,112.79928378
390,-7.28400130,112.79928445
391,-7.28398333,112.79928513
392,-7.28396535,112.79928580
393,-7.28394738,112.79928647
394,-7.28392940,112.79928715
395,-7.28391143,112.79928782
396,-7.28389346,112.79928850
397,-7.28387548,112.79928917
398,-7.28385751,112.79928984
399,-7.28383953,112.79929052
400,-7.28382156,112.79929119
401,-7.28380359,112.79929187
402,-7.28378561,112.79929254
403,-7.28376764,112.79929321
404,-7.28374966,112.79929389
405,-7.28373169,112.79929456
406,-7.28371372,112.79929524
407,-7.28369574,112.79929591
408,-7.28367777,112.79929658
409,-7.28365979,112.79929726
410,-7.28364182,112.79929793
411,-7.28362385,112.79929861
412,-7.28360587,112.79929928
413,-7.28358790,112.79929995
414,-7.28356992,112.79930063
415,-7.28355195,112.79930130
416,-7.28353398,112.79930198
417,-7.28351600,112.79930265
418,-7.28349803,112.79930332
419,-7.28348005,112.79930400
420,-7.28346208,112.79930467
421,-7.28344411,112.79930535
422,-7.28342613,112.79930602
423,-7.28340816,112.79930669
424,-7.28339018,112.79930737
425,-7.28337221,112.79930804
426,-7.28335424,112.79930872
427,-7.28333626,112.79930939
428,-7.28331829,112.79931006
429,-7.28330031,112.79931070
430,-7.28328234,112.79931135
431,-7.28326436,112.79931199
432,-7.28324639,112.79931263
433,-7.28322841,112.79931327
434,-7.28321044,112.79931391
435,-7.28319246,112.79931455
436,-7.28317449,112.79931520
437,-7.28315651,112.79931584
438,-7.28313854,112.79931648
439,-7.28312056,112.79931712
440,-7.28310259,112.79931776
441,-7.28308461,112.79931841
442,-7.28306664,112.79931905
443,-7.28304866,112.79931969
444,-7.28303068,112.79932000
445,-7.28301269,112.79932000
446,-7.28299471,112.79932000
447,-7.28297672,112.79932000
448,-7.28295873,112.79932000
449,-7.28294075,112.79932000
450,-7.28292276,112.79932000
451,-7.28290477,112.79932000
452,-7.28288679,112.79932000
453,-7.28286880,112.79932000
454,-7.28285082,112.79932000
455,-7.28283283,112.79932000
456,-7.28281484,112.79932000
457,-7.28279686,112.79932000
458,-7.28277887,112.79932000
459,-7.28276088,112.79932000
460,-7.28274290,112.79932000
461,-7.28272491,112.79932000
462,-7.28270692,112.79932000
463,-7.28268894,112.79932000
464,-7.28267095,112.79932000
465,-7.28265296,112.79932000
466,-7.28263498,112.79932000
467,-7.28261699,112.79932000
468,-7.28259901,112.79932002
469,-7.28258102,112.79932034
470,-7.28256304,112.79932066
471,-7.28254505,112.79932098
472,-7.28252707,112.79932130
473,-7.28250909,112.79932162
474,-7.28249110,112.79932194
475,-7.28247312,112.79932227
476,-7.28245514,112.79932259
477,-7.28243715,112.79932291
478,-7.28241917,112.79932323
479,-7.28240119,112.79932355
480,-7.28238320,112.79932387
481,-7.28236522,112.79932419
482,-7.28234723,112.79932451
483,-7.28232925,112.79932483
484,-7.28231127,112.79932516
485,-7.28229328,112.79932548
486,-7.28227530,112.79932580
487,-7.28225732,112.79932612
488,-7.28223933,112.79932644
489,-7.28222135,112.79932676
490,-7.28220337,112.79932708
491,-7.28218538,112.79932740
492,-7.28216740,112.79932773
493,-7.28214942,112.79932805
494,-7.28213143,112.79932837
495,-7.28211345,112.79932869
496,-7.28209546,112.79932901
497,-7.28207748,112.79932933
498,-7.28205950,112.79932965
499,-7.28204151,112.79932997
500,-7.28202401,112.79932600
501,-7.28200655,112.79932164
502,-7.28198877,112.79932000
503,-7.28197078,112.79932000
504,-7.28196347,112.79930674
505,-7.28194791,112.79929791
506,-7.28193514,112.79928514
507,-7.28192400,112.79927100
508,-7.28191397,112.79925595
509,-7.28190654,112.79923961
510,-7.28190081,112.79922242
511,-7.28190000,112.79920442
512,-7.28190000,112.79918629
513,-7.28190000,112.79916816
514,-7.28190000,112.79915003
515,-7.28190000,112.79913189
516,-7.28190000,112.79911376
517,-7.28190000,112.79909563
518,-7.28190000,112.79907750
519,-7.28190000,112.79905936
520,-7.28190000,112.79904123
521,-7.28190000,112.79902310
522,-7.28190000,112.79900497
523,-7.28190000,112.79898683
524,-7.28190000,112.79896870
525,-7.28190000,112.79895057
526,-7.28190000,112.79893243
527,-7.28190000,112.79891430
528,-7.28190000,112.79889617
529,-7.28190000,112.79887804
530,-7.28190000,112.79885990
531,-7.28190000,112.79884177
532,-7.28190000,112.79882364
533,-7.28190000,112.79880551
534,-7.28190000,112.79878737
535,-7.28190000,112.79876924
536,-7.28190000,112.79875111
537,-7.28190000,112.79873298
538,-7.28190000,112.79871484
539,-7.28190000,112.79869671
540,-7.28190000,112.79867858
541,-7.28190000,112.79866044
542,-7.28190000,112.79864231
543,-7.28190000,112.79862418
544,-7.28190000,112.79860605
545,-7.28190000,112.79858791
546,-7.28190000,112.79856978
547,-7.28190000,112.79855165
548,-7.28190000,112.79853352
549,-7.28190000,112.79851538
550,-7.28190000,112.79849725
551,-7.28190000,112.79847912
552,-7.28190000,112.79846098
553,-7.28190000,112.79844285
554,-7.28190000,112.79842472
555,-7.28190000,112.79840659
556,-7.28190000,112.79838845
557,-7.28190000,112.79837032
558,-7.28190000,112.79835219
559,-7.28190000,112.79833406
560,-7.28190000,112.79831592
561,-7.28190000,112.79829779
562,-7.28190000,112.79827966
563,-7.28190065,112.79826155
564,-7.28190204,112.79824347
565,-7.28190343,112.79822539
566,-7.28190482,112.79820732
567,-7.28190621,112.79818924
568,-7.28190760,112.79817116
569,-7.28190899,112.79815308
570,-7.28191000,112.79813499
571,-7.28191000,112.79811685
572,-7.28191000,112.79809872
573,-7.28191000,112.79808059
574,-7.28191000,112.79806246
575,-7.28190970,112.79804433
576,-7.28190875,112.79802622
577,-7.28190780,112.79800812
578,-7.28190684,112.79799001
579,-7.28190589,112.79797190
580,-7.28190494,112.79795380
581,-7.28190398,112.79793569
582,-7.28190303,112.79791758
583,-7.28190208,112.79789947
584,-7.28190112,112.79788137
585,-7.28190017,112.79786326
586,-7.28190000,112.79784513
587,-7.28190000,112.79782700
588,-7.28190000,112.79780887
589,-7.28190000,112.79779073
590,-7.28189522,112.79777328
591,-7.28189024,112.79775586
592,-7.28188527,112.79773843
593,-7.28188029,112.79772101
594,-7.28187237,112.79770474
