id,latitude,longitude
284,-7.28248582,112.79941193
285,-7.28250381,112.79941160
286,-7.28252179,112.79941126
287,-7.28253977,112.79941093
288,-7.28255776,112.79941060
289,-7.28257574,112.79941026
290,-7.28259372,112.79940992
291,-7.28261170,112.79940953
292,-7.28262969,112.79940914
293,-7.28264767,112.79940875
294,-7.28266565,112.79940836
295,-7.28268363,112.79940796
296,-7.28270162,112.79940757
297,-7.28271960,112.79940718
298,-7.28273758,112.79940679
299,-7.28275556,112.79940640
300,-7.28277354,112.79940601
301,-7.28279153,112.79940562
302,-7.28280951,112.79940523
303,-7.28282749,112.79940484
304,-7.28284547,112.79940445
305,-7.28286346,112.79940406
306,-7.28288144,112.79940366
307,-7.28289942,112.79940327
308,-7.28291740,112.79940288
309,-7.28293539,112.79940249
310,-7.28295337,112.79940210
311,-7.28297135,112.79940171
312,-7.28298933,112.79940132
313,-7.28300731,112.79940093
314,-7.28302530,112.79940054
315,-7.28304328,112.79940015
316,-7.28306125,112.79939951
317,-7.28307922,112.79939873
318,-7.28309719,112.79939795
319,-7.28311516,112.79939717
320,-7.28313313,112.79939639
321,-7.28315110,112.79939560
322,-7.28316907,112.79939482
323,-7.28318704,112.79939404
324,-7.28320501,112.79939326
325,-7.28322298,112.79939248
326,-7.28324095,112.79939170
327,-7.28325892,112.79939092
328,-7.28327689,112.79939014
329,-7.28329487,112.79939000
330,-7.28331286,112.79939000
331,-7.28333085,112.79939000
332,-7.28334883,112.79939000
333,-7.28336682,112.79939000
334,-7.28338481,112.79939000
335,-7.28340279,112.79939000
336,-7.28342078,112.79939000
337,-7.28343876,112.79939000
338,-7.28345674,112.79938951
339,-7.28347472,112.79938899
340,-7.28349270,112.79938847
341,-7.28351068,112.79938795
342,-7.28352866,112.79938743
343,-7.28354664,112.79938691
344,-7.28356462,112.79938639
345,-7.28358260,112.79938587
346,-7.28360058,112.79938535
347,-7.28361856,112.79938482
348,-7.28363653,112.79938430
349,-7.28365451,112.79938378
350,-7.28367249,112.79938326
351,-7.28369047,112.79938274
352,-7.28370845,112.79938222
353,-7.28372643,112.79938170
354,-7.28374441,112.79938118
355,-7.28376239,112.79938066
356,-7.28378037,112.79938013
357,-7.28379835,112.79937961
358,-7.28381632,112.79937909
359,-7.28383430,112.79937857
360,-7.28385228,112.79937805
361,-7.28387026,112.79937753
362,-7.28388824,112.79937701
363,-7.28390622,112.79937649
364,-7.28392420,112.79937597
365,-7.28394218,112.79937544
366,-7.28396016,112.79937492
367,-7.28397814,112.79937440
368,-7.28399611,112.79937388
369,-7.28401409,112.79937336
370,-7.28403207,112.79937284
371,-7.28405005,112.79937232
372,-7.28406803,112.79937180
373,-7.28408601,112.79937128
374,-7.28410399,112.79937075
375,-7.28412197,112.79937023
376,-7.28413995,112.79937000
377,-7.28415794,112.79937000
378,-7.28417592,112.79937000
379,-7.28419391,112.79937000
380,-7.28421189,112.79936979
381,-7.28422988,112.79936947
382,-7.28424786,112.79936915
383,-7.28426585,112.79936882
384,-7.28428383,112.79936850
385,-7.28430181,112.79936818
386,-7.28431980,112.79936786
387,-7.28433778,112.79936754
388,-7.28435576,112.79936722
389,-7.28437375,112.79936690
390,-7.28439173,112.79936658
391,-7.28440971,112.79936626
392,-7.28442770,112.79936593
393,-7.28444568,112.79936561
394,-7.28446366,112.79936529
395,-7.28448165,112.79936497
396,-7.28449963,112.79936465
397,-7.28451762,112.79936433
398,-7.28453560,112.79936401
399,-7.28455358,112.79936369
400,-7.28457157,112.79936336
401,-7.28458955,112.79936304
402,-7.28460753,112.79936272
403,-7.28462552,112.79936240
404,-7.28464350,112.79936208
405,-7.28466148,112.79936176
406,-7.28467947,112.79936144
407,-7.28469745,112.79936112
408,-7.28471544,112.79936080
409,-7.28473342,112.79936047
410,-7.28475140,112.79936015
411,-7.28476939,112.79935981
412,-7.28478737,112.79935944
413,-7.28480535,112.79935907
414,-7.28482333,112.79935871
415,-7.28484132,112.79935834
416,-7.28485930,112.79935797
417,-7.28487728,112.79935761
418,-7.28489527,112.79935724
419,-7.28491325,112.79935687
420,-7.28493123,112.79935651
421,-7.28494921,112.79935614
422,-7.28496720,112.79935577
423,-7.28498518,112.79935540
424,-7.28500316,112.79935504
425,-7.28502114,112.79935467
426,-7.28503913,112.79935430
427,-7.28505711,112.79935394
428,-7.28507509,112.79935357
429,-7.28509308,112.79935320
430,-7.28511106,112.79935284
431,-7.28512904,112.79935247
432,-7.28514702,112.79935210
433,-7.28516501,112.79935173
434,-7.28518299,112.79935137
435,-7.28520097,112.79935100
436,-7.28521895,112.79935063
437,-7.28523694,112.79935027
438,-7.28525490,112.79934955
439,-7.28527281,112.79934793
440,-7.28529073,112.79934630
441,-7.28530864,112.79934467
442,-7.28532656,112.79934304
443,-7.28534447,112.79934141
444,-7.28536232,112.79933942
445,-7.28537978,112.79933505
446,-7.28539724,112.79933069
447,-7.28541356,112.79932322
448,-7.28543057,112.79931943
449,-7.28544470,112.79931000
450,-7.28545901,112.79930099
451,-7.28546747,112.79928506
452,-7.28547556,112.79926887
453,-7.28548259,112.79925223
454,-7.28548832,112.79923504
455,-7.28549405,112.79921785
456,-7.28549978,112.79920066
457,-7.28550287,112.79918281
458,-7.28550585,112.79916493
459,-7.28550883,112.79914704
460,-7.28551215,112.79912923
461,-7.28551571,112.79911145
462,-7.28551926,112.79909368
463,-7.28552282,112.79907590
464,-7.28552637,112.79905813
465,-7.28552993,112.79904035
466,-7.28553196,112.79902234
467,-7.28553396,112.79900432
468,-7.28553597,112.79898630
469,-7.28553797,112.79896828
470,-7.28553997,112.79895026
471,-7.28554197,112.79893224
472,-7.28554398,112.79891422
473,-7.28554598,112.79889620
474,-7.28554798,112.79887818
475,-7.28554998,112.79886016
476,-7.28555343,112.79884236
477,-7.28555689,112.79882457
478,-7.28556035,112.79880677
479,-7.28556381,112.79878898
480,-7.28556727,112.79877118
481,-7.28557073,112.79875339
482,-7.28557419,112.79873559
483,-7.28557765,112.79871780
484,-7.28558111,112.79870001
485,-7.28558457,112.79868221
486,-7.28558803,112.79866442
487,-7.28559149,112.79864662
488,-7.28559495,112.79862883
489,-7.28559841,112.79861104
490,-7.28560187,112.79859324
491,-7.28560533,112.79857545
492,-7.28560879,112.79855765
493,-7.28561225,112.79853986
494,-7.28561571,112.79852206
495,-7.28561917,112.79850427
496,-7.28562254,112.79848646
497,-7.28562588,112.79846864
498,-7.28562922,112.79845082
499,-7.28563256,112.79843301
500,-7.28563590,112.79841519
501,-7.28563924,112.79839737
502,-7.28564258,112.79837955
503,-7.28564592,112.79836174
504,-7.28564927,112.79834392
505,-7.28565128,112.79832592
506,-7.28565292,112.79830786
507,-7.28565456,112.79828980
508,-7.28565621,112.79827174
509,-7.28565785,112.79825369
510,-7.28565949,112.79823563
511,-7.28566271,112.79821782
512,-7.28566664,112.79820013
513,-7.28567057,112.79818243
514,-7.28567450,112.79816474
515,-7.28567843,112.79814705
516,-7.28568166,112.79812922
517,-7.28568442,112.79811130
518,-7.28568717,112.79809338
519,-7.28568993,112.79807546
520,-7.28569269,112.79805754
521,-7.28569544,112.79803962
522,-7.28569820,112.79802170
523,-7.28570098,112.79800379
524,-7.28570381,112.79798588
525,-7.28570664,112.79796797
526,-7.28570946,112.79795007
527,-7.28571229,112.79793216
528,-7.28571512,112.79791425
529,-7.28571795,112.79789635
530,-7.28572077,112.79787844
531,-7.28572360,112.79786053
532,-7.28572643,112.79784262
533,-7.28572926,112.79782472
534,-7.28573232,112.79780685
535,-7.28573547,112.79778900
536,-7.28573862,112.79777114
537,-7.28574177,112.79775329
538,-7.28574492,112.79773544
539,-7.28574807,112.79771759
540,-7.28575122,112.79769973
541,-7.28575437,112.79768188
542,-7.28575752,112.79766403
543,-7.28576076,112.79764619
544,-7.28576432,112.79762842
545,-7.28576787,112.79761064
546,-7.28577143,112.79759287
547,-7.28577498,112.79757509
548,-7.28577854,112.79755732
549,-7.28578209,112.79753954
550,-7.28578565,112.79752177
551,-7.28578920,112.79750399
552,-7.28579276,112.79748622
553,-7.28579631,112.79746844
554,-7.28579987,112.79745067
555,-7.28580342,112.79743289
556,-7.28580698,112.79741512
557,-7.28581034,112.79739731
558,-7.28581259,112.79737932
559,-7.28581483,112.79736133
560,-7.28581708,112.79734334
561,-7.28581933,112.79732535
562,-7.28582158,112.79730736
563,-7.28582383,112.79728937
564,-7.28582608,112.79727138
565,-7.28582833,112.79725338
566,-7.28583058,112.79723539
567,-7.28583282,112.79721740
568,-7.28583507,112.79719941
569,-7.28583732,112.79718142
570,-7.28583957,112.79716343
571,-7.28584182,112.79714544
572,-7.28584407,112.79712745
573,-7.28584632,112.79710946
574,-7.28584857,112.79709147
575,-7.28585084,112.79707348
576,-7.28585316,112.79705550
577,-7.28585548,112.79703752
578,-7.28585780,112.79701954
579,-7.28586012,112.79700156
580,-7.28586244,112.79698358
581,-7.28586476,112.79696559
582,-7.28586708,112.79694761
583,-7.28586940,112.79692963
584,-7.28587172,112.79691165
585,-7.28587404,112.79689367
586,-7.28587636,112.79687569
587,-7.28587868,112.79685771
588,-7.28588100,112.79683972
589,-7.28588332,112.79682174
590,-7.28588564,112.79680376
591,-7.28588796,112.79678578
592,-7.28589036,112.79676781
593,-7.28589326,112.79674991
594,-7.28589616,112.79673202
595,-7.28589906,112.79671412
596,-7.28590196,112.79669623
597,-7.28590486,112.79667833
598,-7.28590777,112.79666044
599,-7.28591067,112.79664254
600,-7.28591357,112.79662465
601,-7.28591647,112.79660675
602,-7.28591937,112.79658886
603,-7.28592228,112.79657096
604,-7.28592518,112.79655307
605,-7.28592808,112.79653517
606,-7.28593098,112.79651728
607,-7.28593388,112.79649938
608,-7.28593679,112.79648149
609,-7.28593969,112.79646359
610,-7.28594259,112.79644569
611,-7.28594549,112.79642780
612,-7.28594839,112.79640990
613,-7.28595196,112.79639215
614,-7.28595636,112.79637457
615,-7.28596075,112.79635698
616,-7.28596515,112.79633940
617,-7.28596955,112.79632182
618,-7.28597267,112.79630397
619,-7.28597565,112.79628608
620,-7.28597863,112.79626820
621,-7.28598161,112.79625032
622,-7.28598459,112.79623244
623,-7.28598757,112.79621455
624,-7.28599055,112.79619667
625,-7.28599353,112.79617879
626,-7.28599652,112.79616091
627,-7.28599950,112.79614303
628,-7.28600248,112.79612514
629,-7.28600546,112.79610726
630,-7.28600844,112.79608938
631,-7.28601142,112.79607150
632,-7.28601440,112.79605361
633,-7.28601738,112.79603573
634,-7.28602036,112.79601785
635,-7.28602334,112.79599997
636,-7.28602632,112.79598209
637,-7.28602930,112.79596420
638,-7.28603228,112.79594632
639,-7.28603526,112.79592844
640,-7.28603824,112.79591056
641,-7.28604122,112.79589268
642,-7.28604420,112.79587479
643,-7.28604718,112.79585691
644,-7.28605016,112.79583903
645,-7.28605314,112.79582115
646,-7.28605612,112.79580326
647,-7.28605910,112.79578538
648,-7.28606208,112.79576750
649,-7.28606506,112.79574962
650,-7.28606804,112.79573174
651,-7.28607102,112.79571385
652,-7.28607400,112.79569597
653,-7.28607699,112.79567809
654,-7.28607997,112.79566021
655,-7.28608295,112.79564232
656,-7.28608593,112.79562444
657,-7.28608891,112.79560656
658,-7.28609189,112.79558868
659,-7.28609487,112.79557080
660,-7.28609785,112.79555291
661,-7.28610074,112.79553502
662,-7.28610342,112.79551709
663,-7.28610610,112.79549916
664,-7.28610877,112.79548122
665,-7.28611145,112.79546329
666,-7.28611412,112.79544536
667,-7.28611680,112.79542743
668,-7.28611948,112.79540950
669,-7.28612215,112.79539157
670,-7.28612483,112.79537364
671,-7.28612751,112.79535571
672,-7.28613018,112.79533778
673,-7.28613286,112.79531985
674,-7.28613554,112.79530191
675,-7.28613821,112.79528398
676,-7.28614089,112.79526605
677,-7.28614356,112.79524812
678,-7.28614624,112.79523019
679,-7.28614892,112.79521226
680,-7.28615159,112.79519433
681,-7.28615427,112.79517640
682,-7.28615695,112.79515847
683,-7.28615962,112.79514054
684,-7.28616230,112.79512260
685,-7.28616497,112.79510467
686,-7.28616765,112.79508674
687,-7.28617033,112.79506881
688,-7.28617300,112.79505088
689,-7.28617568,112.79503295
690,-7.28617836,112.79501502
691,-7.28618103,112.79499709
692,-7.28618371,112.79497916
693,-7.28618638,112.79496123
694,-7.28618906,112.79494329
695,-7.28619174,112.79492536
696,-7.28619441,112.79490743
697,-7.28619709,112.79488950
698,-7.28619977,112.79487157
699,-7.28620311,112.79485376
700,-7.28620652,112.79483595
701,-7.28620993,112.79481815
702,-7.28621334,112.79480034
703,-7.28621675,112.79478254
704,-7.28622016,112.79476473
705,-7.28622357,112.79474693
706,-7.28622698,112.79472913
707,-7.28623039,112.79471132
708,-7.28623379,112.79469352
709,-7.28623720,112.79467571
710,-7.28624061,112.79465791
711,-7.28624402,112.79464011
712,-7.28624743,112.79462230
713,-7.28625084,112.79460450
714,-7.28625425,112.79458669
715,-7.28625766,112.79456889
716,-7.28626107,112.79455109
717,-7.28626448,112.79453328
718,-7.28626789,112.79451548
719,-7.28627130,112.79449767
720,-7.28627471,112.79447987
721,-7.28627812,112.79446206
722,-7.28628152,112.79444426
723,-7.28628493,112.79442646
724,-7.28628834,112.79440865
725,-7.28629150,112.79439080
726,-7.28629441,112.79437291
727,-7.28629732,112.79435502
728,-7.28630024,112.79433712
729,-7.28630315,112.79431923
730,-7.28630606,112.79430133
731,-7.28630897,112.79428344
732,-7.28631189,112.79426555
733,-7.28631480,112.79424765
734,-7.28631771,112.79422976
735,-7.28632063,112.79421187
736,-7.28632354,112.79419397
737,-7.28632645,112.79417608
738,-7.28632936,112.79415819
739,-7.28633228,112.79414029
740,-7.28633519,112.79412240
741,-7.28633810,112.79410451
742,-7.28634102,112.79408661
743,-7.28634393,112.79406872
744,-7.28634684,112.79405083
745,-7.28634976,112.79403293
746,-7.28635267,112.79401504
747,-7.28635558,112.79399715
748,-7.28635849,112.79397925
749,-7.28636161,112.79396140
750,-7.28636495,112.79394358
751,-7.28636829,112.79392576
752,-7.28637164,112.79390794
753,-7.28637498,112.79389013
754,-7.28637832,112.79387231
755,-7.28638166,112.79385449
756,-7.28638500,112.79383667
757,-7.28638834,112.79381886
758,-7.28639000,112.79380088
759,-7.28639000,112.79378275
760,-7.28639373,112.79376508
761,-7.28639813,112.79374750
762,-7.28640000,112.79372960
763,-7.28640000,112.79371147
764,-7.28640000,112.79370000
